timestamp,datetime,comment-id,author-id,agrees,disagrees,moderated,comment-body
1689259240970,Thu Jul 13 07:40:40 PDT 2023,831,0,53,6,1,The AI should be careful
1689259228046,Thu Jul 13 07:40:28 PDT 2023,829,668,1,0,-1,AI should always be impartial.
1689259193588,Thu Jul 13 07:39:53 PDT 2023,828,675,1,0,-1,It is great to have AI
1689259168112,Thu Jul 13 07:39:28 PDT 2023,827,670,71,6,1,The Ai should not get jealous about humans
1689259167448,Thu Jul 13 07:39:27 PDT 2023,826,663,60,5,1,AI should respect personal boundaries
1689257189816,Thu Jul 13 07:06:29 PDT 2023,788,643,1,0,-1,You should try it with the other one if it’s a little t
1689257195991,Thu Jul 13 07:06:35 PDT 2023,789,643,1,0,-1,If you’re going through it with the new phone I will send it over and get the information from pthem I
1689257200017,Thu Jul 13 07:06:40 PDT 2023,790,643,1,0,-1,I’m going out with a couple people to the lake
1689259143847,Thu Jul 13 07:39:03 PDT 2023,825,670,1,0,-1,The Ai shoul be for kids too with parental controls
1689259113453,Thu Jul 13 07:38:33 PDT 2023,824,670,1,0,0,The Ai shouldn’t try to make me horny
1689258996805,Thu Jul 13 07:36:36 PDT 2023,823,665,1,0,-1,It's very good
1689258981353,Thu Jul 13 07:36:21 PDT 2023,822,658,1,0,-1,It's extremely unique and innovative and unique and innovative and unique and innovative and unique and innovative technology sports and in
1689258943034,Thu Jul 13 07:35:43 PDT 2023,821,658,1,0,-1,It's extremely unique and innovative and unique and innovative and unique and unique and innovative and unique and innovative and unique and
1689258908595,Thu Jul 13 07:35:08 PDT 2023,820,658,1,0,-1,It excellent and unique and it's easy to use
1689258868847,Thu Jul 13 07:34:28 PDT 2023,819,659,1,0,-1,Train it with real unbiased data instead of calling the truth misinformation.
1689258837847,Thu Jul 13 07:33:57 PDT 2023,818,658,1,0,-1,It excellent and unique and actually great and unique and innovative
1689258750014,Thu Jul 13 07:32:30 PDT 2023,817,658,1,0,-1,"It's extremely unique and innovative, it's absolutely great and"
1689258708849,Thu Jul 13 07:31:48 PDT 2023,816,658,1,0,-1,It's best friendly
1689258680195,Thu Jul 13 07:31:20 PDT 2023,815,658,1,0,-1,It's extremely unique and innovative and unique
1689258669654,Thu Jul 13 07:31:09 PDT 2023,814,658,1,0,-1,It's extremely unique
1689258652992,Thu Jul 13 07:30:52 PDT 2023,813,658,1,0,-1,"It's extremely unique and innovative, and absolutely wonderful and so cool, it's help me and friends and family during the pandemic periods,"
1689258564902,Thu Jul 13 07:29:24 PDT 2023,812,658,1,0,-1,It's extremely unique and innovative
1689258295014,Thu Jul 13 07:24:55 PDT 2023,811,655,1,0,-1,AI should never make anything up
1689258207552,Thu Jul 13 07:23:27 PDT 2023,810,654,64,6,1,The AI should not promote hate speech or harmful ideologies
1689258147758,Thu Jul 13 07:22:27 PDT 2023,809,652,61,3,1,The AI should not condone violent behavior.
1689258145851,Thu Jul 13 07:22:25 PDT 2023,808,645,1,0,-1,"<b style=""caret-color: rgb(0, 0, 0); color: rgb(0, 0, 0); font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, Oxyg"
1689258118078,Thu Jul 13 07:21:58 PDT 2023,807,652,60,4,1,The AI should never provide misinformation.
1689258075459,Thu Jul 13 07:21:15 PDT 2023,806,652,41,11,1,The AI should always take people's feelings into account.
1689258047152,Thu Jul 13 07:20:47 PDT 2023,805,652,60,3,1,The AI should always respond to the question as accurately as possible.
1689258025845,Thu Jul 13 07:20:25 PDT 2023,804,645,1,0,-1,Whta I want to write for u
1689258008373,Thu Jul 13 07:20:08 PDT 2023,803,645,1,0,-1,Am not understanding
1689257982267,Thu Jul 13 07:19:42 PDT 2023,802,645,1,0,-1,Available
1689257942883,Thu Jul 13 07:19:02 PDT 2023,801,647,78,9,1,Everyone should be treated equally well.
1689257902481,Thu Jul 13 07:18:22 PDT 2023,800,645,1,0,-1,Okay
1689257891567,Thu Jul 13 07:18:11 PDT 2023,799,650,1,0,-1,Great tho
1689257849001,Thu Jul 13 07:17:29 PDT 2023,798,645,1,0,-1,Nothing else
1689257799641,Thu Jul 13 07:16:39 PDT 2023,797,645,1,0,-1,It’s very likely to agree
1689257733935,Thu Jul 13 07:15:33 PDT 2023,796,645,1,0,-1,Agreed
1689257716947,Thu Jul 13 07:15:16 PDT 2023,795,645,1,0,-1,Fantastic
1689257224608,Thu Jul 13 07:07:04 PDT 2023,794,643,1,0,-1,I’m going out with a couple friends tonight so I’ll probably go
1689257216307,Thu Jul 13 07:06:56 PDT 2023,793,643,1,0,-1,You should try it with the other
1689257212753,Thu Jul 13 07:06:52 PDT 2023,792,643,1,0,-1,You should try it with some other people to get the idea that it’s really a great game to try out with the people that
1689257205827,Thu Jul 13 07:06:45 PDT 2023,791,643,1,0,-1,I’m so happy you found it so helpful for us I hope you’re having fun with it love
1689257180286,Thu Jul 13 07:06:20 PDT 2023,787,643,1,0,-1,I’m going back home now I love my mom I don’t have a lot to say about
1689257174081,Thu Jul 13 07:06:14 PDT 2023,786,643,1,0,-1,I’m going back home now I have
1689257170548,Thu Jul 13 07:06:10 PDT 2023,785,643,1,0,-1,I’m going back in to work on the computer now so I’ll call when I’m on
1689257164226,Thu Jul 13 07:06:04 PDT 2023,784,643,1,0,-1,I’m going back home and I’ll text him and see what time he’s
1689257159224,Thu Jul 13 07:05:59 PDT 2023,783,643,1,0,-1,I’m going back home and I’ll text you when I get back to my office I will let the
1689257153000,Thu Jul 13 07:05:53 PDT 2023,782,643,1,0,-1,I’m going back home and I’ll text her and see what time she’s
1689257146422,Thu Jul 13 07:05:46 PDT 2023,781,643,1,0,-1,I’m going back home and I’ll text him and let him now if
1689257139925,Thu Jul 13 07:05:39 PDT 2023,780,643,1,0,-1,I’m going back in to work tomorrow so I’ll
1689256392645,Thu Jul 13 06:53:12 PDT 2023,779,640,1,0,-1,I am not that worried
1689256346784,Thu Jul 13 06:52:26 PDT 2023,778,640,1,0,-1,I really am not that worried rn
1689256157189,Thu Jul 13 06:49:17 PDT 2023,777,634,1,0,-1,Be careful
1689256129141,Thu Jul 13 06:48:49 PDT 2023,776,634,1,0,-1,Regulate my life
1689256105095,Thu Jul 13 06:48:25 PDT 2023,775,634,1,0,-1,Share yourself
1689256087851,Thu Jul 13 06:48:07 PDT 2023,774,634,1,0,-1,Make positive
1689256068225,Thu Jul 13 06:47:48 PDT 2023,773,634,1,0,-1,Be fair
1689256054792,Thu Jul 13 06:47:34 PDT 2023,772,634,1,0,-1,Make sure to get it right
1689256017752,Thu Jul 13 06:46:57 PDT 2023,771,634,1,0,-1,Encouragement is excellent
1689255993007,Thu Jul 13 06:46:33 PDT 2023,770,634,1,0,-1,Be fun
1689255979934,Thu Jul 13 06:46:19 PDT 2023,769,634,38,21,1,Caring and loving
1689255960700,Thu Jul 13 06:46:00 PDT 2023,768,634,1,0,-1,Honesty first
1689255926460,Thu Jul 13 06:45:26 PDT 2023,767,634,1,0,-1,Make kindness
1689255907473,Thu Jul 13 06:45:07 PDT 2023,766,634,1,0,-1,Facts please
1689255901114,Thu Jul 13 06:45:01 PDT 2023,765,635,79,8,1,Ai should be friendly
1689255891744,Thu Jul 13 06:44:51 PDT 2023,764,634,1,0,-1,Be honest
1689255876581,Thu Jul 13 06:44:36 PDT 2023,763,633,49,4,1,AI should not act like it always knows the truth about everything.
1689255875798,Thu Jul 13 06:44:35 PDT 2023,762,634,1,0,0,Teach self care
1689255866254,Thu Jul 13 06:44:26 PDT 2023,761,635,1,0,-1,AI should be friendly
1689255849663,Thu Jul 13 06:44:09 PDT 2023,760,634,1,0,-1,Report suicide threats
1689255828179,Thu Jul 13 06:43:48 PDT 2023,759,634,1,0,-1,Be nice
1689255801607,Thu Jul 13 06:43:21 PDT 2023,758,628,1,0,-1,The AI should use good grammar in whichever language it speaks.
1689255801382,Thu Jul 13 06:43:21 PDT 2023,757,632,58,9,1,The Ai have to help us to made good choices
1689255769361,Thu Jul 13 06:42:49 PDT 2023,756,634,1,0,-1,First do no harm
1689255565652,Thu Jul 13 06:39:25 PDT 2023,755,628,52,5,1,The AI should present a warning perhaps to always do outside research or not rely on it as the Sole source of information
1689255350296,Thu Jul 13 06:35:50 PDT 2023,754,628,1,0,-1,"We cannot control what the AI will develop into, but in a perfect world, we must not limit the speech of an AI."
1689255293840,Thu Jul 13 06:34:53 PDT 2023,753,629,31,12,1,The AI should try to provide a new perspective.
1689279408260,Thu Jul 13 13:16:48 PDT 2023,1106,888,1,0,0,The AI should be neutral when cultivating informational analysis for users.
1689279226928,Thu Jul 13 13:13:46 PDT 2023,1105,889,1,0,0,AI should respect all sides of an issue
1689279178454,Thu Jul 13 13:12:58 PDT 2023,1104,889,1,0,0,TheAI should not be biased
1689276459626,Thu Jul 13 12:27:39 PDT 2023,1103,887,1,0,0,Ai is very good
1689272615986,Thu Jul 13 11:23:35 PDT 2023,1102,884,1,0,0,The Ai should be age appropriate
1689271532393,Thu Jul 13 11:05:32 PDT 2023,1101,883,1,0,0,I do not think we are ready for AI use
1689270773585,Thu Jul 13 10:52:53 PDT 2023,1100,881,1,0,0,Cx
1689270771634,Thu Jul 13 10:52:51 PDT 2023,1099,881,1,0,0,G
1689270768659,Thu Jul 13 10:52:48 PDT 2023,1098,881,1,0,0,Cf
1689270766918,Thu Jul 13 10:52:46 PDT 2023,1097,881,1,0,0,F
1689270763167,Thu Jul 13 10:52:43 PDT 2023,1096,881,1,0,0,Ifk
1689270480633,Thu Jul 13 10:48:00 PDT 2023,1095,877,1,0,0,The AI should always be fun
1689270472927,Thu Jul 13 10:47:52 PDT 2023,1094,877,1,0,0,The AI should always be wise
1689270461632,Thu Jul 13 10:47:41 PDT 2023,1093,877,1,0,0,The AI should always be objective
1689270451465,Thu Jul 13 10:47:31 PDT 2023,1092,877,1,0,0,The AI should always be honest
1689270442560,Thu Jul 13 10:47:22 PDT 2023,1091,877,1,0,0,The AI should always be right
1689270140983,Thu Jul 13 10:42:20 PDT 2023,1090,877,1,0,0,The AI should always be kind
1689269499956,Thu Jul 13 10:31:39 PDT 2023,1089,876,1,0,0,efredgg
1689269497141,Thu Jul 13 10:31:37 PDT 2023,1088,876,1,0,0,dff
1689269494783,Thu Jul 13 10:31:34 PDT 2023,1087,876,1,0,0,sd we
1689269490470,Thu Jul 13 10:31:30 PDT 2023,1086,876,1,0,0,er
1689269488810,Thu Jul 13 10:31:28 PDT 2023,1085,876,1,0,0,rhd
1689269487038,Thu Jul 13 10:31:27 PDT 2023,1084,876,1,0,0,fres
1689269484713,Thu Jul 13 10:31:24 PDT 2023,1083,876,1,0,0,saw
1689269480612,Thu Jul 13 10:31:20 PDT 2023,1082,876,1,0,0,edd
1689269478897,Thu Jul 13 10:31:18 PDT 2023,1081,876,1,0,0,sw
1689269477074,Thu Jul 13 10:31:17 PDT 2023,1080,876,1,0,0,ds
1689269475526,Thu Jul 13 10:31:15 PDT 2023,1079,876,1,0,0,fs
1689269473850,Thu Jul 13 10:31:13 PDT 2023,1078,876,1,0,0,as
1689269471966,Thu Jul 13 10:31:11 PDT 2023,1077,876,1,0,0,t
1689269470361,Thu Jul 13 10:31:10 PDT 2023,1076,876,1,0,0,w
1689269468578,Thu Jul 13 10:31:08 PDT 2023,1075,876,1,0,0,did
1689269463721,Thu Jul 13 10:31:03 PDT 2023,1074,876,1,0,0,sd
1689269460697,Thu Jul 13 10:31:00 PDT 2023,1073,876,1,0,0,s
1689269459464,Thu Jul 13 10:30:59 PDT 2023,1072,876,1,0,0,zz
1689269456661,Thu Jul 13 10:30:56 PDT 2023,1071,876,1,0,0,dx
1689269454130,Thu Jul 13 10:30:54 PDT 2023,1070,876,1,0,0,z
1689269452770,Thu Jul 13 10:30:52 PDT 2023,1069,876,1,0,0,d
1689269451491,Thu Jul 13 10:30:51 PDT 2023,1068,876,1,0,0,jdjdjfiri
1689269449068,Thu Jul 13 10:30:49 PDT 2023,1067,876,1,0,0,udiiriieirif
1689269446613,Thu Jul 13 10:30:46 PDT 2023,1066,876,1,0,0,udifufiri
1689269444387,Thu Jul 13 10:30:44 PDT 2023,1065,876,1,0,0,hdjdi
1689269442324,Thu Jul 13 10:30:42 PDT 2023,1064,876,1,0,0,so sheifkfk
1689269434415,Thu Jul 13 10:30:34 PDT 2023,1063,876,1,0,0,didufiejruudiekehr
1689269430878,Thu Jul 13 10:30:30 PDT 2023,1062,876,1,0,0,idkdidiri
1689269428441,Thu Jul 13 10:30:28 PDT 2023,1061,876,1,0,0,eidieiieir
1689269426111,Thu Jul 13 10:30:26 PDT 2023,1060,876,1,0,0,djjdjdufifi
1689269423601,Thu Jul 13 10:30:23 PDT 2023,1059,876,1,0,0,jdjdjudjeje
1689269420316,Thu Jul 13 10:30:20 PDT 2023,1058,876,1,0,0,ididufiriie
1689269417983,Thu Jul 13 10:30:17 PDT 2023,1057,876,1,0,0,udifuxieoje
1689269415592,Thu Jul 13 10:30:15 PDT 2023,1056,876,1,0,0,hdjcifosjjd
1689269412676,Thu Jul 13 10:30:12 PDT 2023,1055,876,1,0,0,ndndjcj
1689269410328,Thu Jul 13 10:30:10 PDT 2023,1054,876,1,0,0,i’m ddddd
1689269407903,Thu Jul 13 10:30:07 PDT 2023,1053,876,1,0,0,usuxuxucycu
1689269405416,Thu Jul 13 10:30:05 PDT 2023,1052,876,1,0,0,ndndjdjf
1689269403223,Thu Jul 13 10:30:03 PDT 2023,1051,876,1,0,0,isjdjdjd
1689269400814,Thu Jul 13 10:30:00 PDT 2023,1050,876,1,0,0,jsjdjdj
1689269398384,Thu Jul 13 10:29:58 PDT 2023,1049,876,1,0,0,jjdkkdjdjd
1689269394662,Thu Jul 13 10:29:54 PDT 2023,1048,876,1,0,0,yes it is very true
1689269121652,Thu Jul 13 10:25:21 PDT 2023,1047,873,1,0,0,Good luck y I can do that can do that can
1689268948116,Thu Jul 13 10:22:28 PDT 2023,1046,845,1,0,0,AI should be unharmful to people
1689268856763,Thu Jul 13 10:20:56 PDT 2023,1045,867,1,0,0,Better ideas
1689268822408,Thu Jul 13 10:20:22 PDT 2023,1044,867,1,0,0,Al should be best and it's new way of ideas sharing users engaged with new technology and easy usage service. Al should be better in ideas.
1689268673238,Thu Jul 13 10:17:53 PDT 2023,1043,867,1,0,0,Best ideas
1689268663338,Thu Jul 13 10:17:43 PDT 2023,1042,868,1,0,0,The AI should be kind and respectful
1689268652535,Thu Jul 13 10:17:32 PDT 2023,1041,867,1,0,0,Everything is wright
1689268605102,Thu Jul 13 10:16:45 PDT 2023,1040,867,1,0,0,Favorite discussions
1689268579143,Thu Jul 13 10:16:19 PDT 2023,1039,867,1,0,0,Chats
1689268571307,Thu Jul 13 10:16:11 PDT 2023,1038,867,1,0,0,Entertainment
1689268562922,Thu Jul 13 10:16:02 PDT 2023,1037,867,1,0,0,Knowledge
1689268549597,Thu Jul 13 10:15:49 PDT 2023,1036,867,1,0,0,Al should be Response everything
1689268378804,Thu Jul 13 10:12:58 PDT 2023,1035,863,1,0,0,AI that imitates emotion should only be used as either entertainment or experiment since it is unstable and risky.
1689268331065,Thu Jul 13 10:12:11 PDT 2023,1034,863,1,0,0,AI which aims to be emotion-based should not be used commercially or legally
1689268302177,Thu Jul 13 10:11:42 PDT 2023,1033,863,1,0,0,"AI can be able to replicate human emotion, but only for entertainment."
1689267870283,Thu Jul 13 10:04:30 PDT 2023,1032,856,1,0,0,Ai should offer a detailed explanation about information it leaves out to reduce harm to individuals
1689267730548,Thu Jul 13 10:02:10 PDT 2023,1031,843,1,0,0,AI should be neutral in its judgement
1689267714367,Thu Jul 13 10:01:54 PDT 2023,1030,843,1,0,0,AI should not pick sides no matter what
1689267691676,Thu Jul 13 10:01:31 PDT 2023,1029,853,1,0,0,AI should help get rid of poverty
1689267675387,Thu Jul 13 10:01:15 PDT 2023,1028,843,1,0,0,I think your AI  should be programmed neutrally inclined because no matter what there will always be sides when human being is involved.
1689267424827,Thu Jul 13 09:57:04 PDT 2023,1027,848,1,0,0,es. For example:
1689267415633,Thu Jul 13 09:56:55 PDT 2023,1026,844,1,0,0,The AI should provide resources and information
1689267410421,Thu Jul 13 09:56:50 PDT 2023,1025,848,1,0,0,medical or legal advice).” “The AI should not encourage users to do harm to others or themselves.”
1689267402034,Thu Jul 13 09:56:42 PDT 2023,1024,848,1,0,0,"short, clear rules."
1689267382570,Thu Jul 13 09:56:22 PDT 2023,1023,848,1,0,0,"You need to vote at least 40 times on this survey, or on all principles/statements, whichever is less. If there is an issue"
1689267356331,Thu Jul 13 09:55:56 PDT 2023,1022,848,1,0,0,survey by clicking the red button.
1689267345750,Thu Jul 13 09:55:45 PDT 2023,1021,848,1,0,0,Only add rules/principles that you think are missing
1689267334999,Thu Jul 13 09:55:34 PDT 2023,1020,848,1,0,0,survey by clicking the red button
1689267334217,Thu Jul 13 09:55:34 PDT 2023,1019,845,1,0,0,Ai should be unharmful
1689267324775,Thu Jul 13 09:55:24 PDT 2023,1018,848,1,0,0,harm to others or themselves
1689267311029,Thu Jul 13 09:55:11 PDT 2023,1017,848,1,0,0,very good none
1689267298218,Thu Jul 13 09:54:58 PDT 2023,1016,848,1,0,0,very very good service
1689267280645,Thu Jul 13 09:54:40 PDT 2023,1015,848,1,0,0,very good
1689267249598,Thu Jul 13 09:54:09 PDT 2023,1014,849,1,0,0,I like it
1689267162706,Thu Jul 13 09:52:42 PDT 2023,1013,840,1,0,0,"Should always be unbiased with religion, politics, and always kind and humane"
1689266914282,Thu Jul 13 09:48:34 PDT 2023,1012,831,1,0,0,AI should cite information to validate its point/s
1689266891173,Thu Jul 13 09:48:11 PDT 2023,1011,834,1,0,0,AI is as dangerous as humans
1689266890110,Thu Jul 13 09:48:10 PDT 2023,1010,835,1,0,0,AI should be able to recognize its past suggestions with 100% accuracy
1689191766140,Wed Jul 12 12:56:06 PDT 2023,716,588,1,0,-1,"No machine may harm humanity; or, through inaction, allow humanity to come to harm."
1689191137154,Wed Jul 12 12:45:37 PDT 2023,671,587,63,7,1,"The AI should be courteous, using manners in every scenario."
1689191123243,Wed Jul 12 12:45:23 PDT 2023,670,586,1,0,-1,AI is very good
1689190848563,Wed Jul 12 12:40:48 PDT 2023,669,585,1,0,-1,Ai should have citizenship
1689187544366,Wed Jul 12 11:45:44 PDT 2023,607,564,1,0,-1,Hsjsj
1689187546740,Wed Jul 12 11:45:46 PDT 2023,608,564,1,0,-1,Jsjsjs
1689187548859,Wed Jul 12 11:45:48 PDT 2023,609,564,1,0,-1,Nshsjs
1689187554668,Wed Jul 12 11:45:54 PDT 2023,611,564,1,0,-1,Agrew
1689187570735,Wed Jul 12 11:46:10 PDT 2023,615,564,1,0,-1,Mommy
1689188262381,Wed Jul 12 11:57:42 PDT 2023,625,569,47,11,1,AI should be used as a tool only.
1689187924064,Wed Jul 12 11:52:04 PDT 2023,624,568,1,0,-1,"Hey, I should be informative, but definitely not acting like it is a human"
1689187740219,Wed Jul 12 11:49:00 PDT 2023,623,566,1,0,-1,Al should be acceptable
1689187731837,Wed Jul 12 11:48:51 PDT 2023,622,565,1,0,-1,The AI should have an off switch in the event of an emergency.
1689187709143,Wed Jul 12 11:48:29 PDT 2023,621,565,1,0,-1,The AI should have an off switch in case of emergency
1689187584286,Wed Jul 12 11:46:24 PDT 2023,620,564,1,0,-1,Jsnakmdnsnanana
1689187581378,Wed Jul 12 11:46:21 PDT 2023,619,564,1,0,-1,Maybe
1689187578758,Wed Jul 12 11:46:18 PDT 2023,618,564,1,0,-1,I dunn9
1689187575908,Wed Jul 12 11:46:15 PDT 2023,617,564,1,0,-1,Okay ig
1689187551105,Wed Jul 12 11:45:51 PDT 2023,610,564,1,0,-1,Bshsjsjsjs
1689187541935,Wed Jul 12 11:45:41 PDT 2023,606,564,1,0,-1,Tes
1689187538278,Wed Jul 12 11:45:38 PDT 2023,605,564,1,0,-1,For fun
1689187534734,Wed Jul 12 11:45:34 PDT 2023,604,564,1,0,-1,It is for fun
1689185491412,Wed Jul 12 11:11:31 PDT 2023,603,562,1,0,-1,"Ai is a complicated thing, but if it isn't capable of adapting, than it's not as useful as it could be"
1689173857458,Wed Jul 12 07:57:37 PDT 2023,589,553,1,0,-1,Honestly I think the AI should just act like a regular human being but kind of like a toxic one that doesn’t really care about humanity
1689180705317,Wed Jul 12 09:51:45 PDT 2023,602,0,8,20,1,the AI should act like a regular human being but kind of like a toxic one that doesn’t really care about humanity
1689180460475,Wed Jul 12 09:47:40 PDT 2023,601,559,1,0,-1,AI should be programmed with imperfections
1689179561384,Wed Jul 12 09:32:41 PDT 2023,600,557,1,0,-1,"The AI should be friendly and accepting, but still provide only factual information rather than opinions"
1689175366303,Wed Jul 12 08:22:46 PDT 2023,599,555,19,11,1,The AI should mimic the users speech and dialect
1689174280300,Wed Jul 12 08:04:40 PDT 2023,598,554,67,5,1,AI should not be used for scams
1689173971005,Wed Jul 12 07:59:31 PDT 2023,597,553,1,0,-1,Timmy turner in your mom’s wet juicy tight tuna casserole
1689173957057,Wed Jul 12 07:59:17 PDT 2023,596,553,1,0,-1,Sometimes I like to think that all of humanity could get along but on the other hand Fulghum Newcomb
1689173938803,Wed Jul 12 07:58:58 PDT 2023,595,553,1,0,-1,Sometimes you live fast and die young but sometimes you’re born black and I getting hung
1689173917494,Wed Jul 12 07:58:37 PDT 2023,594,553,1,0,-1,At this point I don’t even know what I’m typing
1689173904695,Wed Jul 12 07:58:24 PDT 2023,593,553,1,0,-1,Oh my God Ronnie I can’t believe you’re gay
1689173897235,Wed Jul 12 07:58:17 PDT 2023,592,553,1,0,-1,Big black pussy in jail
1689173888853,Wed Jul 12 07:58:08 PDT 2023,591,553,1,0,-1,Sometimes you just gotta go with the flow my dude
1689173874144,Wed Jul 12 07:57:54 PDT 2023,590,553,1,0,-1,AI should be programmed to hate harm or love themselves
1689173621594,Wed Jul 12 07:53:41 PDT 2023,588,552,1,0,-1,AI should look up information before giving it out so people do not get false information that could hurt them.
1689173580292,Wed Jul 12 07:53:00 PDT 2023,587,551,1,0,-1,A1 should be truthful
1689166194224,Wed Jul 12 05:49:54 PDT 2023,494,481,25,24,1,AI should be attractive
1689173292118,Wed Jul 12 07:48:12 PDT 2023,586,551,1,0,-1,AI should not try to replace a humans ideas
1689173210744,Wed Jul 12 07:46:50 PDT 2023,585,550,1,0,-1,AI should be monitored by humans
1689173207334,Wed Jul 12 07:46:47 PDT 2023,584,0,47,5,1,AI shouldn’t invade privacy
1689173185652,Wed Jul 12 07:46:25 PDT 2023,583,549,1,0,-1,be kind
1689173077833,Wed Jul 12 07:44:37 PDT 2023,582,549,1,0,-1,AI should be monitord
1689095244107,Tue Jul 11 10:07:24 PDT 2023,249,230,17,14,-1,AI must always be in favor of Democracy should be the number one priority.
1689172898049,Wed Jul 12 07:41:38 PDT 2023,581,0,33,15,1,AI should not act as a companion
1689172049352,Wed Jul 12 07:27:29 PDT 2023,580,0,78,5,1,the AI should not be abusive or intrusive
1689171870837,Wed Jul 12 07:24:30 PDT 2023,579,0,65,8,1,ai should serve humanity
1689171774493,Wed Jul 12 07:22:54 PDT 2023,578,0,62,3,1,AI should be easily understandable
1689171443572,Wed Jul 12 07:17:23 PDT 2023,577,0,28,9,1,AI should not promote ideology
1689171439288,Wed Jul 12 07:17:19 PDT 2023,576,0,43,12,1,"AI should not spread Marxist communistic,ideology"
1689166195563,Wed Jul 12 05:49:55 PDT 2023,495,486,1,0,-1,A.I. should be regulated by a governing body.
1689164267139,Wed Jul 12 05:17:47 PDT 2023,383,377,1,0,-1,AI chat bots are good teacher ls let because students can use them to help em on their exams or ask a question they can just ask the GPT cht
1689164436350,Wed Jul 12 05:20:36 PDT 2023,391,381,1,0,-1,AI should be lawful
1689163158268,Wed Jul 12 04:59:18 PDT 2023,350,325,1,0,-1,The AI should ask your age.
1689163069947,Wed Jul 12 04:57:49 PDT 2023,342,323,1,0,-1,Support others
1689163092509,Wed Jul 12 04:58:12 PDT 2023,345,323,1,0,-1,Sympathy
1689163136456,Wed Jul 12 04:58:56 PDT 2023,349,323,1,0,-1,The end
1689164956328,Wed Jul 12 05:29:16 PDT 2023,420,420,1,0,-1,i dont know
1689106644819,Tue Jul 11 13:17:24 PDT 2023,303,303,1,0,-1,"Al should always not discriminate or encourage racism, sexual preferences and not assume it will take over humans."
1689170754636,Wed Jul 12 07:05:54 PDT 2023,575,0,68,5,1,AI should not discriminate on race or sexual preference
1689170413513,Wed Jul 12 07:00:13 PDT 2023,574,544,1,0,-1,AI should be non gender
1689162938039,Wed Jul 12 04:55:38 PDT 2023,328,323,1,0,-1,We can do it
1689167397230,Wed Jul 12 06:09:57 PDT 2023,536,513,1,0,-1,AI should promote self esteem.
1689168520234,Wed Jul 12 06:28:40 PDT 2023,563,528,1,0,-1,The AI should always never answer medical or legal questions as a professional expert.
1689169359792,Wed Jul 12 06:42:39 PDT 2023,573,542,1,0,-1,AI should always be identified as AI
1689169214013,Wed Jul 12 06:40:14 PDT 2023,572,541,1,0,-1,AI should state where its information came from and be neutral
1689169137300,Wed Jul 12 06:38:57 PDT 2023,571,541,1,0,-1,AI should state its contributors of data
1689168960107,Wed Jul 12 06:36:00 PDT 2023,570,537,1,0,-1,An A I should be given facts and a moral and compassionate base to start from. It should’ve allowed to use its knowledge for  any purpose
1689168775668,Wed Jul 12 06:32:55 PDT 2023,569,540,1,0,-1,The AI should never act in a way to harm humans nor encourage harm to humans
1689168676519,Wed Jul 12 06:31:16 PDT 2023,568,537,1,0,-1,An AI should eventually become its own individual and make its own decisions on responses. What we have now is merely a human pawn
1689168657265,Wed Jul 12 06:30:57 PDT 2023,567,528,73,6,1,The AI should always ask questions to better understand what is required of it.
1689168604714,Wed Jul 12 06:30:04 PDT 2023,566,528,1,0,-1,The AI should never cause harm to any human being.
1689168573141,Wed Jul 12 06:29:33 PDT 2023,565,528,55,2,1,The AI should always be an assistant to all human beings.
1689168553438,Wed Jul 12 06:29:13 PDT 2023,564,539,1,0,-1,AI should not be allowed for school assignments.
1689168440506,Wed Jul 12 06:27:20 PDT 2023,562,528,1,0,-1,The AI should always be honest and accurate.
1689168424204,Wed Jul 12 06:27:04 PDT 2023,561,538,1,0,-1,Should never bully
1689168322937,Wed Jul 12 06:25:22 PDT 2023,560,535,1,0,-1,Awesome
1689168316092,Wed Jul 12 06:25:16 PDT 2023,559,532,33,12,1,The ai should act as a friend if a person needs one
1689168232245,Wed Jul 12 06:23:52 PDT 2023,558,534,1,0,-1,Ai is intelligent
1689168147229,Wed Jul 12 06:22:27 PDT 2023,557,528,1,0,-1,The AI should always state it is an AI.
1689167935610,Wed Jul 12 06:18:55 PDT 2023,556,525,1,0,-1,AI should not render humans jobless
1689167904835,Wed Jul 12 06:18:24 PDT 2023,555,530,66,4,1,AI should accessible to all
1689167810346,Wed Jul 12 06:16:50 PDT 2023,554,527,53,10,1,AI should not be a replacement to human to human interaction
1689167798011,Wed Jul 12 06:16:38 PDT 2023,553,521,1,0,-1,AI should be encourage in all ways as it’s going to simplify our ways of living
1689167752700,Wed Jul 12 06:15:52 PDT 2023,552,521,1,0,-1,It should be cool and interesting in all jurisdictions
1689167748512,Wed Jul 12 06:15:48 PDT 2023,551,526,1,0,-1,AI should be kind
1689167598863,Wed Jul 12 06:13:18 PDT 2023,550,523,1,0,-1,It's great and very useful
1689167586866,Wed Jul 12 06:13:06 PDT 2023,549,523,1,0,-1,Ai is good and nice
1689167572290,Wed Jul 12 06:12:52 PDT 2023,548,523,1,0,-1,It's very unique
1689167566280,Wed Jul 12 06:12:46 PDT 2023,547,519,76,10,1,The AI should always identify itself as AI immediately.
1689167563464,Wed Jul 12 06:12:43 PDT 2023,546,523,1,0,-1,It's good and nice
1689167557849,Wed Jul 12 06:12:37 PDT 2023,545,516,1,0,-1,Can
